Category,Level1,Level2,Level3,Level4,Button1,,None,Button2,Button3,Total
Samples Data,Samples Program TTL,"Germany",Core Product Grp,HEGUtechnik GmbH ,0.39,,0,0.94,1.02,2.35
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Heicks Industrieelektronik,0.09,,0,0.22,0.11,0.41
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Heim Electronic ,4.01,,0,3.34,0.27,7.61
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Hella KGaA ,0.22,,0,1.64,4.96,6.81
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Helmut Rossmanith ,8.91,,0,6.12,31.41,46.43
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Herrmann Ultraschalltechnik ,6.64,,0,10.61,6.8,24.05
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Hev Halbleiter#Electronic ,0.98,,0,0.96,2.27,4.21
Samples Data,Samples Program TTL,"Germany",Core Product Grp,hf sensor ,1.15,,0,1.8,2.27,5.21
Samples Data,Samples Program TTL,"Germany",Core Product Grp,High Q ,1.85,,0,2.6,7.23,11.69
Samples Data,Samples Program TTL,"Germany",Core Product Grp,HIGHYAG Lasertechnologie ,0.04,,0,0.09,0.07,0.2
Samples Data,Samples Program TTL,"Germany",Core Product Grp,HIRO Innov.+Pr.D.GmbH&Co.KG,195.21,,0,280.29,390.84,866.34
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Hirschmann Automation ,0.42,,0,0,0.21,0.63
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Hocherl & ,0.22,,0,0.09,0.1,0.41
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Hopf Elektronik ,0.12,,0,0.15,0.22,0.49
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Hospicall GmbH,0,,0,1.86,0.62,2.49
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Humantechnik GmbH,6.97,,0,11.88,10.42,29.27
Samples Data,Samples Program TTL,"Germany",Core Product Grp,HW Systemtechnik,0,,0,0,0,0.01
Samples Data,Samples Program TTL,"Germany",Core Product Grp,HydroWer-Hydraulik GmbH,5.3,,0,6.9,14.76,26.96
Samples Data,Samples Program TTL,"Germany",Core Product Grp,HYTRON GmbH,0.06,,0,0.12,0.15,0.33
Samples Data,Samples Program TTL,"Germany",Core Product Grp,ibb Ing.-Buro ,0.12,,0,0.07,0.19,0.38
Samples Data,Samples Program TTL,"Germany",Core Product Grp,IBIS GmbH,1.42,,0,0.08,0.71,2.2
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Ihlemann AG,0.49,,0,0.17,1.07,1.73
Samples Data,Samples Program TTL,"Germany",Core Product Grp,IIE GmbH ,3.76,,0,2.91,2.68,9.34
Samples Data,Samples Program TTL,"Germany",Core Product Grp,IK Elektronik ,3.01,,0,1.37,3.24,7.62
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Ilona Glaab ,13.36,,0,11.74,24.3,49.41
Samples Data,Samples Program TTL,"Germany",Core Product Grp,ILV GmbH,0.65,,0,0.56,3.74,4.94
Samples Data,Samples Program TTL,"Germany",Core Product Grp,imc Messsysteme ,15.13,,0,55.73,10.3,81.17
Samples Data,Samples Program TTL,"Germany",Core Product Grp,IMG Electronic ,32.18,,0,12.73,37.87,82.78
Samples Data,Samples Program TTL,"Germany",Core Product Grp,IMS Rontgensysteme ,5.9,,0,2.89,4.21,13
Samples Data,Samples Program TTL,"Germany",Core Product Grp,IMT Innovative ,0.05,,0,0.36,26.78,27.19
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Indutron Industrieelektronik ,8.79,,0,9.45,12.21,30.46
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Infineon Technologies ,0.43,,0,2.79,1.1,4.32
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Ing. Buro ,3.94,,0,3.2,6.06,13.19
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Ing.-Buero Muenzinger,0.17,,0,0.63,0.68,1.48
Samples Data,Samples Program TTL,"Germany",Core Product Grp,InnoSent GmbH,9.71,,0,8.3,7.64,25.65
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Inova Semiconductors ,0,,0,0.02,0.04,0.06
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Intercard GmbH,3.6,,0,13.34,28.84,45.77
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Introbest GmbH ,0,,0,0,0.47,0.47
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Ipek International ,2.15,,0,3.31,11.64,17.1
Samples Data,Samples Program TTL,"Germany",Core Product Grp,ISA GmbH,6.35,,0,2.01,1.67,10.03
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Iseg Spezialelektronik ,0.1,,0,2.93,0.27,3.29
Samples Data,Samples Program TTL,"Germany",Core Product Grp,ISH Ingenieursozietat ,0.19,,0,0.17,0.67,1.04
Samples Data,Samples Program TTL,"Germany",Core Product Grp,isycom Informationstechnik ,0.12,,0,0.54,0.35,1.01
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Its Plus ,1.83,,0,2.01,5.94,9.79
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Ittermann Electronic ,1.99,,0,1.18,2.27,5.44
Samples Data,Samples Program TTL,"Germany",Core Product Grp,IVP Group ,0,,0,0.68,0.08,0.76
Samples Data,Samples Program TTL,"Germany",Core Product Grp,JB Electronics,3.17,,0,5.29,8.92,17.39
Samples Data,Samples Program TTL,"Germany",Core Product Grp,JIT Electronic ,2.19,,0,2.02,3.64,7.85
Samples Data,Samples Program TTL,"Germany",Core Product Grp,JS ELEKTRONIK ,0.06,,0,0.02,0.05,0.13
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Ka-Ro electronics ,0.85,,0,1.27,5.73,7.85
Samples Data,Samples Program TTL,"Germany",Core Product Grp,KE Knestel ,0.32,,0,3.07,6.69,10.08
Samples Data,Samples Program TTL,"Germany",Core Product Grp,ke-tronik,0.39,,0,1.14,4.02,5.55
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Kirstein GmbH ,3.97,,0,1.18,2.13,7.29
Samples Data,Samples Program TTL,"Germany",Core Product Grp,KK Elektotechnik ,0.26,,0,0.12,0.31,0.69
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Kleemann Elektronik ,7.22,,0,6.35,39.13,52.7
Samples Data,Samples Program TTL,"Germany",Core Product Grp,KLUGESHERZ GmbH,0.96,,0,0.36,2.59,3.91
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Kluppak & ,0.07,,0,0.13,0.08,0.28
Samples Data,Samples Program TTL,"Germany",Core Product Grp,KONTEC Meldetechnik ,5.14,,0,4.33,9.1,18.57
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Kontron Europe ,0.32,,0,0.32,1.42,2.05
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Koralewski Industrie-Elektronik ,4.32,,0,0.07,0.06,4.44
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Kraus Hardware ,9.27,,0,7.15,9.01,25.42
Samples Data,Samples Program TTL,"Germany",Core Product Grp,KS Semi ,2.86,,0,7.14,10.71,20.7
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Kuhne Electronic ,2.69,,0,5.98,0,8.67
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Kuttig Electronic ,9.07,,0,6.37,8.07,23.5
Samples Data,Samples Program TTL,"Germany",Core Product Grp,KW AUFSZUGSTECHNIK ,2.26,,0,0.9,4.52,7.69
Samples Data,Samples Program TTL,"Germany",Core Product Grp,KWI Electronic,0.03,,0,0.07,0.15,0.25
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Lacon Electronic ,0.08,,0,0.9,0.4,1.38
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Laird Controls ,0.13,,0,0.08,0.15,0.36
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Lauterbach GmbH,3.06,,0,0.92,4.78,8.76
Samples Data,Samples Program TTL,"Germany",Core Product Grp,LFG-Oertel,3.87,,0,0.15,0.06,4.08
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Liebherr-Elektronik GmbH,14.53,,0,16.69,56.41,87.63
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Limtronik GmbH,0.35,,0,0.56,0.57,1.49
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Listec GmbH,0.16,,0,0.18,0.33,0.67
Samples Data,Samples Program TTL,"Germany",Core Product Grp,LM-Electronic,2.7,,0,1.91,4.45,9.06
Samples Data,Samples Program TTL,"Germany",Core Product Grp,LMT Lichtmesstechnik ,0.44,,0,0.8,1.26,2.5
Samples Data,Samples Program TTL,"Germany",Core Product Grp,LNT Automation ,0.39,,0,0.65,0.42,1.46
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Lohnert Elektronik ,0.08,,0,0,0,0.08
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Lotstadel,8.61,,0,6.15,76.72,91.49
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Luna Electronic ,0.45,,0,0.06,0.41,0.92
Samples Data,Samples Program TTL,"Germany",Core Product Grp,M & ,2.99,,0,7.52,4.78,15.28
Samples Data,Samples Program TTL,"Germany",Core Product Grp,M. Richter ,1.34,,0,5.37,1.34,8.06
Samples Data,Samples Program TTL,"Germany",Core Product Grp,MADA Marx ,0.59,,0,0.51,0.36,1.46
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Magna Electronics ,2.06,,0,1.11,0.67,3.84
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Mair Elektronik ,16.74,,0,10.61,64.91,92.27
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Mair Produktion ,12.26,,0,8.14,12.06,32.46
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Mattic  ,0.6,,0,0.05,0.08,0.72
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Matulka electronic ,21.34,,0,14.62,20.44,56.41
Samples Data,Samples Program TTL,"Germany",Core Product Grp,MCQ Tech ,0.47,,0,0,4.89,5.36
Samples Data,Samples Program TTL,"Germany",Core Product Grp,ME - ,0,,0,0,0.01,0.01
Samples Data,Samples Program TTL,"Germany",Core Product Grp,MEBATRON Elektronik ,0.25,,0,0.39,0.5,1.14
Samples Data,Samples Program TTL,"Germany",Core Product Grp,MECO Elektronik ,3.79,,0,3.72,10.13,17.64
Samples Data,Samples Program TTL,"Germany",Core Product Grp,MEL Mikroelektronik ,0.07,,0,0.82,1.32,2.22
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Mescheltana GmbH,10.85,,0,6.9,14.31,32.05
Samples Data,Samples Program TTL,"Germany",Core Product Grp,mesytec GmbH ,0.56,,0,3.52,2.89,6.98
Samples Data,Samples Program TTL,"Germany",Core Product Grp,MICROSENS GmbH ,2.89,,0,5.37,9.77,18.03
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Microsensys GmbH,0,,0,0,0.18,0.18
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Mikrolab GmbH,8.89,,0,25.92,86.63,121.45
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Miltronik GmbH ,0.45,,0,0.61,0.33,1.4
Samples Data,Samples Program TTL,"Germany",Core Product Grp,MKT Systemtechnik ,0.39,,0,0.79,0,1.18
Samples Data,Samples Program TTL,"Germany",Core Product Grp,ML & ,2.74,,0,0,2.03,4.77
Samples Data,Samples Program TTL,"Germany",Core Product Grp,"ML&S Manufacturing, ",0.17,,0,0.15,0.2,0.53
Samples Data,Samples Program TTL,"Germany",Core Product Grp,MLS Lanny ,0.11,,0,1.98,160.77,162.86
Samples Data,Samples Program TTL,"Germany",Core Product Grp,MONTRONIC GmbH ,1.71,,0,2.16,0.99,4.87
Samples Data,Samples Program TTL,"Germany",Core Product Grp,motrona GmbH,0.37,,0,0.42,0.27,1.05
Samples Data,Samples Program TTL,"Germany",Core Product Grp,MSE Elektronik,0.21,,0,0.17,0.11,0.49
Samples Data,Samples Program TTL,"Germany",Core Product Grp,MTD-Systems,0.22,,0,0.23,0.72,1.17
Samples Data,Samples Program TTL,"Germany",Core Product Grp,MUET GmbH,0.01,,0,0.02,0.03,0.06
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Multi-Bauelemente-Service,47.27,,0,61.56,30.01,138.84
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Nanoanalytics GMBH,1.12,,0,2.94,2.17,6.24
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Neways Neunkirchen ,2.34,,0,2.05,2.26,6.64
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Nickl Elektronik-Entwicklung ,0.24,,0,3.6,1.11,4.95
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Noax Technologies ,6.74,,0,101.64,31.32,139.7
Samples Data,Samples Program TTL,"Germany",Core Product Grp,OPTRO GmbH,9.89,,0,7.58,5.4,22.87
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Osypka Medical ,0.78,,0,2.68,1.08,4.53
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Otto Bihler ,0.43,,0,0.09,0.17,0.69
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Otto Bock ,2.61,,0,1.16,3.38,7.15
Samples Data,Samples Program TTL,"Germany",Core Product Grp,P&R Geratetechnik ,7.09,,0,12.04,15.65,34.77
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Pantel-elektronik AG,0,,0,0,1.87,1.87
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Paratus Electronic ,3.03,,0,1.51,6.37,10.9
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Peiker Acoustic ,0.26,,0,1.02,1.77,3.05
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Pentair Technical ,2.11,,0,1.67,2.6,6.37
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Pepperl+Fuchs GmbH,27.06,,0,18.46,21.35,66.87
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Periscope GmbH,1.92,,0,6.85,8.06,16.83
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Peter Systemtechnik ,0.2,,0,0.78,0.08,1.06
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Philips Gmbh ,0,,0,9.08,14.67,23.75
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Phoenix Mecano ,3.76,,0,11.76,5.91,21.44
Samples Data,Samples Program TTL,"Germany",Core Product Grp,PHYTEC Messtechnik ,0.69,,0,1.25,1.65,3.59
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Pintsch Tiefenbach ,0.12,,0,0.16,0.34,0.61
Samples Data,Samples Program TTL,"Germany",Core Product Grp,PMDTechnologies Gmbh,20.43,,0,0.47,4.83,25.74
Samples Data,Samples Program TTL,"Germany",Core Product Grp,PRETTL Electronics ,18.96,,0,14.25,29.7,62.91
Samples Data,Samples Program TTL,"Germany",Core Product Grp,PRIMES GmbH,0.27,,0,0.26,1.05,1.58
Samples Data,Samples Program TTL,"Germany",Core Product Grp,primion Technology ,0,,0,4.33,0.5,4.83
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Pro Design ,19.1,,0,9.99,23.8,52.89
Samples Data,Samples Program TTL,"Germany",Core Product Grp,ProCom,0.39,,0,0.3,0.47,1.17
Samples Data,Samples Program TTL,"Germany",Core Product Grp,ProFemto GmbH ,0.16,,0,0.12,1.26,1.54
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Projekt Elektronik,0.01,,0,0.04,0.01,0.05
Samples Data,Samples Program TTL,"Germany",Core Product Grp,ProServ Electronic ,12.45,,0,1.77,3.74,17.96
Samples Data,Samples Program TTL,"Germany",Core Product Grp,PROTECHNA Herbst ,0,,0,0.03,0.06,0.09
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Proxitron GmbH,0.01,,0,0.01,0.02,0.04
Samples Data,Samples Program TTL,"Germany",Core Product Grp,PTW- Freiburg,0.04,,0,0.17,0.25,0.47
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Qbit GmbH,0.23,,0,0.14,0.3,0.66
Samples Data,Samples Program TTL,"Germany",Core Product Grp,race result ,0.29,,0,0.29,4.23,4.81
Samples Data,Samples Program TTL,"Germany",Core Product Grp,RAFI Eltec ,6.41,,0,10.33,37.95,54.69
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Ram GmbH,0.9,,0,0.69,1.88,3.47
Samples Data,Samples Program TTL,"Germany",Core Product Grp,RdA Elektronik ,0.01,,0,0.01,0.08,0.1
Samples Data,Samples Program TTL,"Germany",Core Product Grp,re-elektronik GmbH ,0.02,,0,0.53,0.45,1
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Reel Company ,0.89,,0,0.15,0.69,1.73
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Reinhardt System- ,0.15,,0,0.23,0.4,0.79
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Rheinmetall Landsysteme ,0.06,,0,0.04,0.04,0.14
Samples Data,Samples Program TTL,"Germany",Core Product Grp,RICC LTD,0,,0,0.25,0.28,0.53
Samples Data,Samples Program TTL,"Germany",Core Product Grp,RICC Rienecker,0,,0,0.25,0.28,0.53
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Richard Abr. ,0.01,,0,0.01,0.01,0.03
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Richard Grie?bach ,0.19,,0,9.85,0,10.04
Samples Data,Samples Program TTL,"Germany",Core Product Grp,ROB Cemtrex ,0.74,,0,1.76,0.21,2.72
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Robert Bosch ,37.69,,0,257.43,5.68,300.8
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Roggenstein Elektronik,116.11,,0,4.47,1.79,122.36
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Rohde & ,8.74,,0,5.3,0,14.04
Samples Data,Samples Program TTL,"Germany",Core Product Grp,RoPro Produktions ,33.26,,0,31,44.65,108.9
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Rosenberger Hochfrequenztechnik ,0.16,,0,0.08,0.32,0.56
Samples Data,Samples Program TTL,"Germany",Core Product Grp,rotronics GmbH,2.83,,0,4.03,3.81,10.67
Samples Data,Samples Program TTL,"Germany",Core Product Grp,RSV GmbH,0.07,,0,0,0,0.07
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Ruthmann GmbH ,0.01,,0,0.03,0.02,0.06
Samples Data,Samples Program TTL,"Germany",Core Product Grp,"SaluTron GmbH, ",0.35,,0,0.68,1.39,2.41
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Sanmina-SCI Germany ,18.58,,0,23.26,20.13,61.97
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Sauter Elektronik ,6.56,,0,2.39,6.73,15.69
Samples Data,Samples Program TTL,"Germany",Core Product Grp,SC Electronic ,7.98,,0,10.11,6.42,24.51
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Schafer Elektronik ,6.04,,0,8.86,4.12,19.02
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Scharco Elektronik ,0.35,,0,0.47,1.87,2.69
Samples Data,Samples Program TTL,"Germany",Core Product Grp,SCHEYHING elektronik ,0.13,,0,0.32,0.27,0.71
Samples Data,Samples Program TTL,"Germany",Core Product Grp,SCHIEDERWERK GmbH ,0.02,,0,0.03,0.03,0.08
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Schmid Elektronische ,3.03,,0,8.65,2.25,13.93
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Schmidt & ,0.03,,0,0.01,0.04,0.08
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Schmidt Manfred ,0,,0,0.03,0.43,0.46
Samples Data,Samples Program TTL,"Germany",Core Product Grp,SCHREIBER-T.D.,0.02,,0,0,0.02,0.04
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Schulz Systemtechnik ,0.21,,0,0.32,1.59,2.11
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Scintec AG,0,,0,0,0.35,0.35
Samples Data,Samples Program TTL,"Germany",Core Product Grp,SE-TEC GmbH,1.83,,0,2.92,6.45,11.2
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Semicon-Pro GmbH,0.4,,0,0,0.4,0.8
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Sensopart Industriesensorik ,0,,0,0,0.12,0.12
Samples Data,Samples Program TTL,"Germany",Core Product Grp,SGS mbH,1.95,,0,2.92,5.11,9.97
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Sh-Elektronik GmbH,1.83,,0,1.52,0.91,4.27
Samples Data,Samples Program TTL,"Germany",Core Product Grp,SHF Communication ,2.56,,0,1.17,1.19,4.93
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Siemens AG ,93.53,,0,91.17,168.06,352.77
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Siemens Healthcare ,14.39,,0,74.11,52.1,140.6
Samples Data,Samples Program TTL,"Germany",Core Product Grp,SIMTECH GMBH,0,,0,0,0.04,0.04
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Sitronic GmbH ,0.08,,0,0.05,0.06,0.19
Samples Data,Samples Program TTL,"Germany",Core Product Grp,SK-Elektronik GmbH,1.01,,0,8.18,23.28,32.47
Samples Data,Samples Program TTL,"Germany",Core Product Grp,SKP Technik ,1.68,,0,1.99,4.8,8.47
Samples Data,Samples Program TTL,"Germany",Core Product Grp,SMR Automotive ,0.9,,0,2.52,0.03,3.46
Samples Data,Samples Program TTL,"Germany",Core Product Grp,SMT & ,13.81,,0,15.85,33.35,63.01
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Smyczek GmbH,4.85,,0,73.75,68.01,146.62
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Soffker Elektronik ,0.03,,0,0.44,1.45,1.93
Samples Data,Samples Program TTL,"Germany",Core Product Grp,SOMNO medics ,0,,0,2.22,0.44,2.66
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Sontheim Industrie ,1.65,,0,4.08,2.04,7.76
Samples Data,Samples Program TTL,"Germany",Core Product Grp,SPORTident GmbH,0.2,,0,0.07,0.45,0.72
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Steen Industrie-Elektronik ,0.01,,0,0.12,0.28,0.41
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Steute Schaltgerate ,0.73,,0,1.17,6.97,8.87
Samples Data,Samples Program TTL,"Germany",Core Product Grp,STOLL electronic ,6.05,,0,7.89,19.52,33.47
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Straschu Industrie-Elektronik ,13.19,,0,32.29,22.36,67.84
Samples Data,Samples Program TTL,"Germany",Core Product Grp,Sumida Lehesten ,24.53,,0,45.6,77.31,147.44
