Category,Level1,Level2,Level3,Level4,Button1,,None,Button2,Button3,Total
Samples Data,Samples Program TTL,Automotive,"Japan",Tomen Electronics,6602.43,,0,7167.94,15546.73,29317.09
Samples Data,Samples Program TTL,Automotive,Korea,Chung-Ang University,1,,0,0,0,1
Samples Data,Samples Program TTL,Automotive,Korea,Continental Automotive ,115.26,,0,171.69,117.29,404.24
Samples Data,Samples Program TTL,Automotive,Korea,CU Tech ,0,,0,15.48,0,15.48
Samples Data,Samples Program TTL,Automotive,Korea,Dae Young ,753.85,,0,3051.31,1615.4,5420.56
Samples Data,Samples Program TTL,Automotive,Korea,Dae-Myung Semiconductor,254.01,,0,94.42,167.74,516.17
Samples Data,Samples Program TTL,Automotive,Korea,Gillanix Corporation,2393.9,,0,2244.73,86.33,4724.95
Samples Data,Samples Program TTL,Automotive,Korea,Hyundai Autron,2121.59,,0,445.83,0.12,2567.54
Samples Data,Samples Program TTL,Automotive,Korea,Hyundai Mobis ,1316.76,,0,287.78,113.33,1717.87
Samples Data,Samples Program TTL,Automotive,Korea,Hyundai-Autron,6729.09,,0,5861.06,690.58,13280.73
Samples Data,Samples Program TTL,Automotive,Korea,KEFICO CORPORATION,45.14,,0,20.37,24.12,89.63
Samples Data,Samples Program TTL,Automotive,Korea,Korea Parts ,57.95,,0,0,0,57.95
Samples Data,Samples Program TTL,Automotive,Korea,LG Display ,1039.6,,0,568.81,123.4,1731.81
Samples Data,Samples Program TTL,Automotive,Korea,LG Electronics ,1901.23,,0,4849.6,2253.53,9004.36
Samples Data,Samples Program TTL,Automotive,Korea,LG Innotek ,2323.63,,0,108.58,0.35,2432.57
Samples Data,Samples Program TTL,Automotive,Korea,Mando Hella ,48.39,,0,3.87,0,52.26
Samples Data,Samples Program TTL,Automotive,Korea,Samsung Electro-Mechanics ,0,,0,0,0.14,0.14
Samples Data,Samples Program TTL,Automotive,Korea,SM Electronic ,0.82,,0,6.95,3.44,11.22
Samples Data,Samples Program TTL,Automotive,Korea,Tsem Semiconductor ,0.79,,0,0.48,1.19,2.46
Samples Data,Samples Program TTL,Automotive,Korea,Yulsuk Electronics ,307.55,,0,227.45,31.98,566.98
Samples Data,Samples Program TTL,Automotive,"Lithuania",Teltonika JSC,3.28,,0,0,0,3.28
Samples Data,Samples Program TTL,Automotive,Macedonia,Visteon Electronics ,15.24,,0,0,59.02,74.26
Samples Data,Samples Program TTL,Automotive,"Malaysia",Celestica Electronics ,2.27,,0,2.25,1.37,5.89
Samples Data,Samples Program TTL,Automotive,"Malaysia",Celestica Malaysia ,0.36,,0,0.36,0.22,0.93
Samples Data,Samples Program TTL,Automotive,"Malaysia",Continental Automotive ,0,,0,0.16,0.18,0.34
Samples Data,Samples Program TTL,Automotive,"Malaysia",Flextronics Shah ,0.8,,0,8.97,13.15,22.91
Samples Data,Samples Program TTL,Automotive,"Malaysia",Flextronics Technology ,5.72,,0,6.53,14.03,26.28
Samples Data,Samples Program TTL,Automotive,"Malaysia",Jabil Circuit ,5.85,,0,1.89,11.86,19.6
Samples Data,Samples Program TTL,Automotive,"Malaysia",Robert Bosch ,18.25,,0,454.1,28.3,500.65
Samples Data,Samples Program TTL,Automotive,"Mexico",Continental Automotive ,741.05,,0,153.91,714.75,1609.71
Samples Data,Samples Program TTL,Automotive,"Mexico",Flextronics Manufacturing ,6.81,,0,6.18,0.42,13.42
Samples Data,Samples Program TTL,Automotive,"Mexico",Flextronics Technology ,111.55,,0,37.73,230.85,380.14
Samples Data,Samples Program TTL,Automotive,"Mexico",Harman De ,17.31,,0,5.36,13.78,36.45
Samples Data,Samples Program TTL,Automotive,"Mexico",Jabil Circuit ,470.08,,0,566.3,0,1036.38
Samples Data,Samples Program TTL,Automotive,"Mexico",Magneti Marelli ,2.7,,0,1.25,0.04,3.99
Samples Data,Samples Program TTL,Automotive,"Mexico","Visteon Systems, ",29.57,,0,58.21,477.74,565.52
Samples Data,Samples Program TTL,Automotive,"Morocco",Lear Corporation ,12.13,,0,80.89,0,93.02
Samples Data,Samples Program TTL,Automotive,"Netherlands",Converge Oude ,0,,0,0.4,0,0.4
Samples Data,Samples Program TTL,Automotive,"Netherlands",Tu Delft,116.95,,0,109.22,139.59,365.75
Samples Data,Samples Program TTL,Automotive,"Philippines","Integrated Micro-Electronics, ",141.51,,0,173.28,0,314.8
Samples Data,Samples Program TTL,Automotive,"Philippines",Ionics EMS ,18.58,,0,55.74,0,74.32
Samples Data,Samples Program TTL,Automotive,"Philippines",Temic Automotive ,5.4,,0,0,10.81,16.21
Samples Data,Samples Program TTL,Automotive,"Poland",Delphi Poland ,95.44,,0,109.23,1141.46,1346.14
Samples Data,Samples Program TTL,Automotive,"Poland",Elhurt Sp.z ,0.03,,0,0.21,1.06,1.3
Samples Data,Samples Program TTL,Automotive,"Poland",Fideltronik Poland ,0,,0,614.37,0,614.37
Samples Data,Samples Program TTL,Automotive,"Poland",Technisat Digital ,76.49,,0,653.56,944.2,1674.25
Samples Data,Samples Program TTL,Automotive,"Portugal",Bosch Car ,39.78,,0,145.36,513.1,698.24
Samples Data,Samples Program TTL,Automotive,"Portugal",Delphi Automotive ,43.04,,0,2.77,206.71,252.51
Samples Data,Samples Program TTL,Automotive,"Portugal",Visteon Portuguesa ,40.61,,0,71.65,186.83,299.08
Samples Data,Samples Program TTL,Automotive,"Romania",Continental Automotive ,5760.95,,0,7145.45,1294.92,14201.32
Samples Data,Samples Program TTL,Automotive,"Romania",Yazaki Component ,162.84,,0,351.75,189.79,704.39
Samples Data,Samples Program TTL,Automotive,"Russian Federation",Pavel Yurmanov,0.25,,0,0.81,1.09,2.14
Samples Data,Samples Program TTL,Automotive,"Singapore",Avnet Asia ,58.46,,0,53.5,146.67,258.63
Samples Data,Samples Program TTL,Automotive,"Singapore",Continental Automotive ,508.02,,0,305.32,343.52,1156.85
Samples Data,Samples Program TTL,Automotive,"Singapore",Delphi De ,416.17,,0,92.79,39.68,548.64
Samples Data,Samples Program TTL,Automotive,"Singapore",Sanmina SCI ,0,,0,75.02,0,75.02
Samples Data,Samples Program TTL,Automotive,"Singapore",Tachibana Electech ,0.3,,0,0,2.14,2.43
Samples Data,Samples Program TTL,Automotive,"Singapore",Tomen (Singapore) ,385.23,,0,355.07,66.99,807.29
Samples Data,Samples Program TTL,Automotive,"Singapore",Venture Corporation ,27.93,,0,78.01,1.62,107.55
Samples Data,Samples Program TTL,Automotive,"Singapore",WT Microelectronics ,1077.5,,0,1826.71,1015.1,3919.32
Samples Data,Samples Program TTL,Automotive,"Slovakia",Magneti Marelli ,1063.18,,0,222.06,34.34,1319.58
Samples Data,Samples Program TTL,Automotive,"Slovakia",Panasonic Industrial ,103.92,,0,992.75,82.05,1178.72
Samples Data,Samples Program TTL,Automotive,"Slovakia","Sluzba Nitra, ",2.79,,0,4.19,0,6.98
Samples Data,Samples Program TTL,Automotive,"Slovakia",Visteon Electronics ,106.53,,0,240.76,58.77,406.07
Samples Data,Samples Program TTL,Automotive,"South Africa",CST Electronics ,13.25,,0,22.84,45.74,81.83
Samples Data,Samples Program TTL,Automotive,"Spain",Adasens Automotive ,0.82,,0,2.25,0.2,3.27
Samples Data,Samples Program TTL,Automotive,"Spain",Celestica Valencia ,1.55,,0,1.54,0.94,4.03
Samples Data,Samples Program TTL,Automotive,"Spain",Continental Automotive ,136.34,,0,91.49,104.59,332.43
Samples Data,Samples Program TTL,Automotive,"Spain","FICOSA ELECTRONICS,S.L.U",139.55,,0,217.4,42843.16,43200.12
Samples Data,Samples Program TTL,Automotive,"Spain",IDNEO TECHNOLOGIES ,2.43,,0,2.26,5.06,9.75
Samples Data,Samples Program TTL,Automotive,"Spain",Lear Corp ,12.13,,0,173,0,185.13
Samples Data,Samples Program TTL,Automotive,"Spain",Lear Corporation ,41.68,,0,607.18,10.99,659.85
Samples Data,Samples Program TTL,Automotive,"Sweden",Axis Communications ,379.1,,0,423.16,45.9,848.16
Samples Data,Samples Program TTL,Automotive,"Sweden",Ericsson AB ,19.45,,0,22.2,47.7,89.35
Samples Data,Samples Program TTL,Automotive,"Sweden",Lovanger Elektronik ,34.44,,0,0,6.89,41.33
Samples Data,Samples Program TTL,Automotive,"Sweden",TMS Electronics ,0,,0,0,0.08,0.08
Samples Data,Samples Program TTL,Automotive,"Sweden",Westcomp AB,3.76,,0,7.96,18.18,29.9
Samples Data,Samples Program TTL,Automotive,"Switzerland",Computer Controls ,1646.57,,0,1079.55,541.13,3267.25
Samples Data,Samples Program TTL,Automotive,"Switzerland",Continental Automotive ,0,,0,0.47,0.54,1.01
Samples Data,Samples Program TTL,Automotive,"Switzerland",Creative Electronic ,0.08,,0,0.04,0.07,0.2
Samples Data,Samples Program TTL,Automotive,"Switzerland",elfab electronics ,116.48,,0,143.85,256.65,516.98
Samples Data,Samples Program TTL,Automotive,"Switzerland",ETH Zurich,0.01,,0,0.01,0.1,0.13
Samples Data,Samples Program TTL,Automotive,Taiwan,Ability Enterprise ,23.64,,0,28.45,6.06,58.15
Samples Data,Samples Program TTL,Automotive,Taiwan,AnTec Electric ,561.49,,0,538.15,0,1099.64
Samples Data,Samples Program TTL,Automotive,Taiwan,Avnet Asia ,338.46,,0,523.19,157.2,1018.86
Samples Data,Samples Program TTL,Automotive,Taiwan,Cantron Technology ,1.48,,0,1.42,3.64,6.54
Samples Data,Samples Program TTL,Automotive,Taiwan,Converter Technology ,92.46,,0,204.02,203.75,500.23
Samples Data,Samples Program TTL,Automotive,Taiwan,Domex Technology ,0,,0,9.38,0,9.38
Samples Data,Samples Program TTL,Automotive,Taiwan,Garmin Corporation,11.19,,0,12.82,18.9,42.91
Samples Data,Samples Program TTL,Automotive,Taiwan,Hong Puu ,14.34,,0,24.63,72.86,111.82
Samples Data,Samples Program TTL,Automotive,Taiwan,HTC Corporation,0,,0,0,0.67,0.67
Samples Data,Samples Program TTL,Automotive,Taiwan,JET Optoelectronic ,503.39,,0,878.07,0,1381.47
Samples Data,Samples Program TTL,Automotive,Taiwan,Taiwan Surface ,108.24,,0,68.51,146.47,323.22
Samples Data,Samples Program TTL,Automotive,Taiwan,Wistron NeWeb ,5.22,,0,36.41,2199.82,2241.45
Samples Data,Samples Program TTL,Automotive,Taiwan,WT Microelectronics ,211.63,,0,371.34,1066.9,1649.86
Samples Data,Samples Program TTL,Automotive,"Thailand",Benchmark Electronics ,0.81,,0,0,0,0.81
Samples Data,Samples Program TTL,Automotive,"Thailand",Dacon-Inspection,79.63,,0,51.53,0,131.15
Samples Data,Samples Program TTL,Automotive,"Thailand",Delta Electronics ,1.38,,0,1.27,2.01,4.66
Samples Data,Samples Program TTL,Automotive,"Thailand",Sanmina-SCI Systems ,0,,0,7.38,3.69,11.08
Samples Data,Samples Program TTL,Automotive,"Thailand",SVI Public ,164.03,,0,182.19,0,346.21
Samples Data,Samples Program TTL,Automotive,"Thailand",Tachibana Sales ,3.44,,0,17.58,11.96,32.98
Samples Data,Samples Program TTL,Automotive,"Thailand",Visteon Automotive ,6.85,,0,9.03,15.31,31.19
Samples Data,Samples Program TTL,Automotive,"Tunisia",Visteon Electronics ,8.5,,0,5.91,22.45,36.87
Samples Data,Samples Program TTL,Automotive,"United Kingdom of Great Britain and Northern Ireland",A&R ELECTRONIC ,0.61,,0,0.05,0.66,1.33
Samples Data,Samples Program TTL,Automotive,"United Kingdom of Great Britain and Northern Ireland",Aspect  ,98.87,,0,107.5,145.3,351.67
Samples Data,Samples Program TTL,Automotive,"United Kingdom of Great Britain and Northern Ireland",Astute Electronics ,0.22,,0,1.35,1.05,2.62
Samples Data,Samples Program TTL,Automotive,"United Kingdom of Great Britain and Northern Ireland",BROADCAST UK ,55.94,,0,0,11.19,67.13
Samples Data,Samples Program TTL,Automotive,"United Kingdom of Great Britain and Northern Ireland",Datalink Electronics ,191.33,,0,230.96,20.41,442.7
